Sample;Ch4 
4593;-0.3253817856311798
4594;-0.31806132197380066
4595;-0.314527302980423
4596;-0.3087214231491089
4597;-0.3036728501319885
4598;-0.30241069197654724
4599;-0.29912909865379333
4600;-0.28978919982910156
4601;-0.2812066078186035
4602;-0.27868232131004333
4603;-0.2700996994972229
4604;-0.26606082916259766
4605;-0.26378896832466125
4606;-0.2544490694999695
4607;-0.2529344856739044
4608;-0.24485674500465393
4609;-0.23980814218521118
4610;-0.24839074909687042
4611;-0.23147797584533691
4612;-0.22314779460430145
4613;-0.21986620128154755
4614;-0.20926415920257568
4615;-0.2044679969549179
4616;-0.20421557128429413
4617;-0.1989145427942276
4618;-0.19386595487594604
4619;-0.18730278313159943
4620;-0.18048718571662903
4621;-0.18023476004600525
4622;-0.17341914772987366
4623;-0.1693802773952484
4624;-0.16357439756393433
4625;-0.16584627330303192
4626;-0.15549665689468384
4627;-0.15322478115558624
4628;-0.14868104457855225
4629;-0.14438974857330322
4630;-0.13984601199626923
4631;-0.14085572957992554
4632;-0.13151583075523376
4633;-0.1322731226682663
4634;-0.13202069699764252
4635;-0.12899154424667358
4636;-0.12747696042060852
4637;-0.12040892988443375
4638;-0.11914678663015366
4639;-0.11813706904649734
4640;-0.1186419278383255
4641;-0.11611762642860413
4642;-0.11485548317432404
4643;-0.11536034196615219
4644;-0.11334090679883957
4645;-0.11283604055643082
4646;-0.10930202901363373
4647;-0.10930202901363373
4648;-0.11207875609397888
4649;-0.11435062438249588
4650;-0.11510790884494781
4651;-0.11712734401226044
4652;-0.11889435350894928
4653;-0.1163700595498085
4654;-0.12419537454843521
4655;-0.11737977713346481
4656;-0.12697210907936096
4657;-0.12268079817295074
4658;-0.12848667800426483
4659;-0.13277798891067505
4660;-0.13303041458129883
4661;-0.1322731226682663
4662;-0.1277293860912323
4663;-0.13807900249958038
4664;-0.140098437666893
4665;-0.14085572957992554
4666;-0.14767132699489594
4667;-0.1436324566602707
4668;-0.15171021223068237
4669;-0.1514577716588974
4670;-0.16130253672599792
4671;-0.15953552722930908
4672;-0.1638268232345581
4673;-0.16761326789855957
4674;-0.1696327030658722
4675;-0.1741764396429062
4676;-0.1852833479642868
4677;-0.18149690330028534
4678;-0.18477848172187805
4679;-0.18705035746097565
4680;-0.19033193588256836
4681;-0.19285623729228973
4682;-0.19916698336601257
4683;-0.20648743212223053
4684;-0.20421557128429413
4685;-0.21229331195354462
4686;-0.21002145111560822
4687;-0.2125457525253296
4688;-0.22541965544223785
4689;-0.22743909060955048
4690;-0.22642937302589417
4691;-0.232740119099617
4692;-0.237283855676651
4693;-0.2408178597688675
4694;-0.24485674500465393
4695;-0.25141990184783936
4696;-0.2509150505065918
4697;-0.26075980067253113
4698;-0.26075980067253113
4699;-0.2653035521507263
4700;-0.27413856983184814
4701;-0.273128867149353
4702;-0.27994444966316223
4703;-0.280196875333786
4704;-0.28196388483047485
4705;-0.29105135798454285
4706;-0.2948378026485443
4707;-0.29912909865379333
4708;-0.3019058406352997
4709;-0.30745929479599
4710;-0.31124573945999146
4711;-0.30922630429267883
4712;-0.3173040449619293
4713;-0.31679919362068176
4714;-0.3150321841239929
4715;-0.32740122079849243
4716;-0.3291682302951813
4717;-0.3364886939525604
4718;-0.33623626828193665
4719;-0.3400227129459381
4720;-0.34633344411849976
4721;-0.3425469994544983
4722;-0.3491101861000061
4723;-0.3501198887825012
4724;-0.3493626117706299
4725;-0.35289663076400757
4726;-0.35314905643463135
4727;-0.3569355010986328
4728;-0.35794520378112793
4729;-0.3624889552593231
4730;-0.3640035390853882
4731;-0.36324623227119446
4732;-0.3652656674385071
4733;-0.36450839042663574
4734;-0.36905211210250854
4735;-0.3627413809299469
4736;-0.3660229742527008
4737;-0.3708191215991974
4738;-0.3693045377731323
4739;-0.37107154726982117
4740;-0.36905211210250854
4741;-0.3708191215991974
4742;-0.3662753999233246
4743;-0.36551809310913086
4744;-0.3602170944213867
4745;-0.3617316484451294
4746;-0.35895493626594543
4747;-0.35744035243988037
4748;-0.3571879267692566
4749;-0.3571879267692566
4750;-0.35415875911712646
4751;-0.3539063334465027
4752;-0.3491101861000061
4753;-0.3513820469379425
4754;-0.34734317660331726
4755;-0.34658586978912354
4756;-0.34305185079574585
4757;-0.3344692587852478
4758;-0.32613909244537354
4759;-0.33169254660606384
4760;-0.3178088963031769
4761;-0.314527302980423
4762;-0.3132651746273041
4763;-0.30998358130455017
4764;-0.3016534149646759
4765;-0.2993815541267395
4766;-0.2925659418106079
4767;-0.28625521063804626
4768;-0.2814590334892273
4769;-0.27388614416122437
4770;-0.2655559778213501
4771;-0.2713618576526642
4772;-0.26732298731803894
4773;-0.2635365426540375
4774;-0.2473810315132141
4775;-0.24334216117858887
4776;-0.24460430443286896
4777;-0.23804113268852234
4778;-0.22794395685195923
4779;-0.22239050269126892
4780;-0.21961377561092377
4781;-0.210273876786232
4782;-0.2067398726940155
4783;-0.19866211712360382
4784;-0.19840969145298004
4785;-0.1910892277956009
4786;-0.18604063987731934
4787;-0.18376876413822174
4788;-0.17442888021469116
4789;-0.17038999497890472
4790;-0.16357439756393433
4791;-0.16635112464427948
4792;-0.1605452448129654
4793;-0.1560015082359314
4794;-0.1501956284046173
4795;-0.15171021223068237
4796;-0.1481761932373047
4797;-0.13959358632564545
4798;-0.13277798891067505
4799;-0.13429255783557892
4800;-0.1254575252532959
4801;-0.1264672428369522
4802;-0.12899154424667358
4803;-0.12343809008598328
4804;-0.12040892988443375
4805;-0.11914678663015366
4806;-0.11308847367763519
4807;-0.11485548317432404
4808;-0.11586520075798035
4809;-0.11687491834163666
4810;-0.11056417971849442
4811;-0.11056417971849442
4812;-0.1231856569647789
4813;-0.10980688780546188
4814;-0.10904960334300995
4815;-0.11359333246946335
4816;-0.11308847367763519
4817;-0.11510790884494781
4818;-0.11359333246946335
4819;-0.12040892988443375
4820;-0.11536034196615219
4821;-0.12167108058929443
4822;-0.11586520075798035
4823;-0.1209137886762619
4824;-0.12570995092391968
4825;-0.12394294887781143
4826;-0.12293323129415512
4827;-0.12470023334026337
4828;-0.13605956733226776
4829;-0.13252554833889008
4830;-0.144642174243927
4831;-0.14287516474723816
4832;-0.14413732290267944
4833;-0.1459043323993683
4834;-0.14893348515033722
4835;-0.15120534598827362
4836;-0.15524421632289886
4837;-0.1605452448129654
4838;-0.16180738806724548
4839;-0.16912785172462463
4840;-0.1696327030658722
4841;-0.17468130588531494
4842;-0.17367158830165863
4843;-0.1751861572265625
4844;-0.18452605605125427
4845;-0.18831250071525574
4846;-0.1908368021249771
4847;-0.19689510762691498
4848;-0.1976523995399475
4849;-0.20421557128429413
4850;-0.20497286319732666
4851;-0.20825444161891937
4852;-0.21229331195354462
4853;-0.2125457525253296
4854;-0.21860405802726746
4855;-0.21986620128154755
4856;-0.228196382522583
4857;-0.22794395685195923
4858;-0.2294585257768631
4859;-0.23602169752120972
4860;-0.24107030034065247
4861;-0.2451091706752777
4862;-0.24990533292293549
4863;-0.24889561533927917
4864;-0.2577306628227234
4865;-0.2564685046672821
4866;-0.2622743844985962
4867;-0.2632841169834137
4868;-0.27161428332328796
4869;-0.27641043066978455
4870;-0.2804493308067322
4871;-0.29079893231391907
4872;-0.28978919982910156
4873;-0.29332321882247925
4874;-0.30241069197654724
4875;-0.3014009892940521
4876;-0.3036728501319885
4877;-0.30998358130455017
4878;-0.31250786781311035
4879;-0.31477975845336914
4880;-0.31932348012924194
4881;-0.3205856382846832
4882;-0.3289158046245575
4883;-0.3347216844558716
4884;-0.3347216844558716
4885;-0.34052756428718567
4886;-0.3448188602924347
4887;-0.34734317660331726
4888;-0.34734317660331726
4889;-0.3526442050933838
4890;-0.3526442050933838
4891;-0.35314905643463135
4892;-0.3624889552593231
4893;-0.36551809310913086
4894;-0.3629938066005707
4895;-0.3652656674385071
4896;-0.3624889552593231
4897;-0.37712985277175903
4898;-0.3715764284133911
4899;-0.3761201500892639
4900;-0.37561529874801636
4901;-0.37132397294044495
4902;-0.3741007149219513
4903;-0.3786444365978241
4904;-0.3718288540840149
4905;-0.3715764284133911
4906;-0.37788715958595276
4907;-0.37586772441864014
4908;-0.3753628432750702
4909;-0.37788715958595276
4910;-0.37132397294044495
4911;-0.36905211210250854
4912;-0.368547260761261
4913;-0.368547260761261
4914;-0.36577051877975464
4915;-0.3629938066005707
4916;-0.35870251059532166
4917;-0.35769277811050415
4918;-0.35794520378112793
4919;-0.34986746311187744
4920;-0.3501198887825012
4921;-0.3422945737838745
4922;-0.34178972244262695
4923;-0.33497411012649536
4924;-0.3324498236179352
4925;-0.32588663697242737
4926;-0.32386720180511475
4927;-0.3231099247932434
4928;-0.3107408583164215
4929;-0.30771172046661377
4930;-0.3008961081504822
4931;-0.2996339797973633
4932;-0.2895367741584778
4933;-0.28625521063804626
4934;-0.2847406268119812
4935;-0.275905579328537
4936;-0.2688375413417816
4937;-0.2655559778213501
4938;-0.2658084034919739
4939;-0.25470149517059326
4940;-0.2451091706752777
4941;-0.24334216117858887
4942;-0.23576927185058594
4943;-0.2304682582616806
4944;-0.22314779460430145
4945;-0.22062349319458008
4946;-0.21153603494167328
4947;-0.20724472403526306
4948;-0.20497286319732666
4949;-0.19967183470726013
4950;-0.19235137104988098
4951;-0.19007951021194458
4952;-0.17821532487869263
4953;-0.1761958748102188
4954;-0.17670074105262756
4955;-0.1650889813899994
4956;-0.15852580964565277
4957;-0.15877823531627655
4958;-0.15650637447834015
4959;-0.15095292031764984
4960;-0.15120534598827362
4961;-0.14262273907661438
4962;-0.13959358632564545
4963;-0.13580714166164398
4964;-0.1345449984073639
4965;-0.1287391036748886
4966;-0.1254575252532959
4967;-0.12167108058929443
4968;-0.11965164542198181
4969;-0.12293323129415512
4970;-0.11586520075798035
4971;-0.11536034196615219
4972;-0.11308847367763519
4973;-0.1095544621348381
4974;-0.11005932092666626
4975;-0.10778745263814926
4976;-0.10450586676597595
4977;-0.10475829243659973
4978;-0.10677773505449295
4979;-0.10273885726928711
4980;-0.10450586676597595
4981;-0.09869998693466187
4982;-0.09996213018894196
4983;-0.10324371606111526
4984;-0.10551558434963226
4985;-0.10753501951694489
4986;-0.10904960334300995
4987;-0.11031174659729004
4988;-0.10526315867900848
4989;-0.10450586676597595
4990;-0.10829231142997742
4991;-0.11207875609397888
4992;-0.1140981912612915
4993;-0.11485548317432404
4994;-0.11838949471712112
4995;-0.11737977713346481
4996;-0.11662248522043228
4997;-0.12343809008598328
4998;-0.12242837250232697
4999;-0.1277293860912323
5000;-0.1264672428369522
5001;-0.13050611317157745
5002;-0.13025368750095367
5003;-0.13605956733226776
5004;-0.13959358632564545
5005;-0.14161302149295807
5006;-0.14767132699489594
5007;-0.14893348515033722
5008;-0.15448693931102753
5009;-0.153729647397995
5010;-0.1570112258195877
5011;-0.16256467998027802
5012;-0.16660355031490326
5013;-0.16685599088668823
5014;-0.17644831538200378
5015;-0.1820017695426941
5016;-0.19007951021194458
5017;-0.18780764937400818
5018;-0.18957464396953583
5019;-0.19361352920532227
5020;-0.2011864185333252
5021;-0.2047204226255417
5022;-0.20951658487319946
5023;-0.21759434044361115
5024;-0.21835163235664368
5025;-0.22390508651733398
5026;-0.23021581768989563
5027;-0.22870124876499176
5028;-0.24107030034065247
5029;-0.24460430443286896
5030;-0.2539442181587219
5031;-0.24914804100990295
5032;-0.2554587721824646
5033;-0.26252681016921997
5034;-0.2655559778213501
5035;-0.27186670899391174
5036;-0.273128867149353
5037;-0.28095418214797974
5038;-0.2847406268119812
5039;-0.29079893231391907
5040;-0.29559510946273804
5041;-0.30215826630592346
5042;-0.3006436824798584
5043;-0.30695444345474243
5044;-0.3120030164718628
5045;-0.30771172046661377
5046;-0.32260507345199585
5047;-0.3178088963031769
5048;-0.3221001923084259
5049;-0.3289158046245575
5050;-0.336993545293808
5051;-0.3367411196231842
5052;-0.33850812911987305
5053;-0.346081018447876
5054;-0.3478480279445648
5055;-0.3491101861000061
5056;-0.34860530495643616
5057;-0.3604695200920105
5058;-0.3584500849246979
5059;-0.3559257686138153
5060;-0.35996463894844055
5061;-0.3682948350906372
5062;-0.3675375282764435
5063;-0.3650132417678833
5064;-0.36980941891670227
5065;-0.37006184458732605
5066;-0.3763725757598877
5067;-0.3718288540840149
5068;-0.3718288540840149
5069;-0.37334340810775757
5070;-0.36980941891670227
5071;-0.3693045377731323
5072;-0.37233370542526245
5073;-0.3718288540840149
5074;-0.3640035390853882
5075;-0.3730909824371338
5076;-0.36551809310913086
5077;-0.3640035390853882
5078;-0.3584500849246979
5079;-0.3647608160972595
5080;-0.3614792227745056
5081;-0.3650132417678833
5082;-0.34860530495643616
5083;-0.35567334294319153
5084;-0.35087719559669495
5085;-0.3523917496204376
5086;-0.35087719559669495
5087;-0.3422945737838745
5088;-0.336993545293808
5089;-0.3364886939525604
5090;-0.32462450861930847
5091;-0.3279061019420624
5092;-0.320838063955307
5093;-0.31705161929130554
5094;-0.3155370354652405
5095;-0.3061971366405487
5096;-0.3061971366405487
5097;-0.30114853382110596
5098;-0.29231351613998413
5099;-0.28852707147598267
5100;-0.28625521063804626
5101;-0.2824687659740448
5102;-0.2743909955024719
5103;-0.266818106174469
5104;-0.26479867100715637
5105;-0.2564685046672821
5106;-0.2521772086620331
5107;-0.24586646258831024
5108;-0.24258486926555634
5109;-0.23122553527355194
5110;-0.22617694735527039
5111;-0.22213807702064514
5112;-0.2180992066860199
5113;-0.21103116869926453
5114;-0.2090117335319519
5115;-0.2011864185333252
5116;-0.20017670094966888
5117;-0.18831250071525574
5118;-0.18831250071525574
5119;-0.18503092229366302
5120;-0.1751861572265625
5121;-0.1729142963886261
5122;-0.17139971256256104
5123;-0.1605452448129654
5124;-0.1592831015586853
5125;-0.15347722172737122
5126;-0.14943833649158478
5127;-0.1459043323993683
5128;-0.14640918374061584
5129;-0.1345449984073639
5130;-0.1310109794139862
5131;-0.1264672428369522
5132;-0.12747696042060852
5133;-0.1209137886762619
5134;-0.11813706904649734
5135;-0.11157389730215073
5136;-0.10930202901363373
5137;-0.1085447371006012
5138;-0.11207875609397888
5139;-0.10576801747083664
5140;-0.10349614918231964
5141;-0.1040010079741478
5142;-0.10602044314146042
5143;-0.10349614918231964
5144;-0.09794269502162933
5145;-0.09996213018894196
5146;-0.09844755381345749
5147;-0.10223399847745895
5148;-0.09592325985431671
5149;-0.10097184777259827
5150;-0.09996213018894196
5151;-0.10526315867900848
5152;-0.10021456331014633
5153;-0.10602044314146042
5154;-0.10097184777259827
5155;-0.10248643159866333
5156;-0.10248643159866333
5157;-0.10551558434963226
5158;-0.10526315867900848
5159;-0.10904960334300995
5160;-0.11233118176460266
5161;-0.11586520075798035
5162;-0.11258361488580704
5163;-0.12242837250232697
5164;-0.1163700595498085
5165;-0.12394294887781143
5166;-0.13075855374336243
5167;-0.1287391036748886
5168;-0.13504984974861145
5169;-0.1365644335746765
5170;-0.13631199300289154
5171;-0.14741890132427216
5172;-0.1514577716588974
5173;-0.14943833649158478
5174;-0.15347722172737122
5175;-0.158273383975029
5176;-0.16130253672599792
5177;-0.16786570847034454
5178;-0.1650889813899994
5179;-0.17543859779834747
5180;-0.17594344913959503
5181;-0.18452605605125427
5182;-0.18806007504463196
5183;-0.1910892277956009
5184;-0.1979048252105713
5185;-0.1979048252105713
5186;-0.20623500645160675
5187;-0.2125457525253296
5188;-0.22087591886520386
5189;-0.2226429283618927
5190;-0.22693423926830292
5191;-0.23425468802452087
5192;-0.23753628134727478
5193;-0.24460430443286896
5194;-0.24914804100990295
5195;-0.2531869113445282
5196;-0.2529344856739044
5197;-0.26025494933128357
5198;-0.2690899968147278
5199;-0.27388614416122437
5200;-0.2733812928199768
5201;-0.28549790382385254
5202;-0.28423577547073364
5203;-0.2895367741584778
5204;-0.29660481214523315
5205;-0.3008961081504822
5206;-0.30342042446136475
5207;-0.3019058406352997
5208;-0.311750590801239
5209;-0.31048843264579773
5210;-0.32235264778137207
5211;-0.32740122079849243
5212;-0.32942065596580505
5213;-0.33295467495918274
5214;-0.3364886939525604
5215;-0.3357314169406891
5216;-0.34305185079574585
5217;-0.34507131576538086
5218;-0.3470907509326935
5219;-0.3534014821052551
5220;-0.34986746311187744
5221;-0.3602170944213867
5222;-0.3559257686138153
5223;-0.36097437143325806
5224;-0.36349865794181824
5225;-0.36879968643188477
5226;-0.37006184458732605
5227;-0.37334340810775757
5228;-0.368547260761261
5229;-0.37258613109588623
5230;-0.37561529874801636
5231;-0.37712985277175903
5232;-0.37712985277175903
5233;-0.3794017434120178
5234;-0.377634733915329
5235;-0.38142117857933044
5236;-0.37561529874801636
5237;-0.3806638717651367
5238;-0.3852076232433319
5239;-0.37359586358070374
5240;-0.37586772441864014
5241;-0.37460556626319885
5242;-0.37359586358070374
5243;-0.3753628432750702
5244;-0.3743531405925751
5245;-0.37233370542526245
5246;-0.36122679710388184
5247;-0.3660229742527008
5248;-0.36097437143325806
5249;-0.3619840741157532
5250;-0.35415875911712646
5251;-0.35567334294319153
5252;-0.35289663076400757
5253;-0.3448188602924347
5254;-0.34431400895118713
5255;-0.3364886939525604
5256;-0.33396440744400024
5257;-0.3263915181159973
5258;-0.3266439437866211
5259;-0.3188186287879944
5260;-0.31477975845336914
5261;-0.3039252758026123
5262;-0.30569228529930115
5263;-0.30443012714385986
5264;-0.29685723781585693
5265;-0.2834784686565399
5266;-0.28751733899116516
5267;-0.2769153118133545
5268;-0.26631325483322144
5269;-0.26631325483322144
5270;-0.25495392084121704
5271;-0.25470149517059326
5272;-0.25015777349472046
5273;-0.2428373098373413
5274;-0.24031300842761993
5275;-0.23299254477024078
5276;-0.22920610010623932
5277;-0.22642937302589417
5278;-0.21784676611423492
5279;-0.21229331195354462
5280;-0.20295342803001404
5281;-0.2034582793712616
5282;-0.1943708211183548
5283;-0.19184651970863342
5284;-0.1842736303806305
5285;-0.18578821420669556
5286;-0.1797298938035965
5287;-0.1761958748102188
5288;-0.17013756930828094
5289;-0.1615549623966217
5290;-0.16559383273124695
5291;-0.1501956284046173
5292;-0.14438974857330322
5293;-0.14741890132427216
5294;-0.14287516474723816
5295;-0.13631199300289154
5296;-0.12899154424667358
5297;-0.13303041458129883
5298;-0.12697210907936096
5299;-0.12268079817295074
5300;-0.12268079817295074
5301;-0.1140981912612915
5302;-0.11510790884494781
5303;-0.1095544621348381
5304;-0.10778745263814926
5305;-0.10879717022180557
5306;-0.1062728762626648
5307;-0.09743783622980118
5308;-0.09743783622980118
5309;-0.0926416739821434
5310;-0.09668054431676865
5311;-0.08759307861328125
5312;-0.09062223881483078
5313;-0.08557364344596863
5314;-0.08986494690179825
5315;-0.08683579415082932
5316;-0.08607850223779678
5317;-0.09087466448545456
5318;-0.0870882198214531
5319;-0.0880979374051094
5320;-0.08658336102962494
5321;-0.08835037052631378
5322;-0.08658336102962494
5323;-0.08910766243934631
5324;-0.09238924086093903
5325;-0.0949135422706604
5326;-0.09314653277397156
5327;-0.09743783622980118
5328;-0.10071942210197449
5329;-0.10122428089380264
5330;-0.11005932092666626
5331;-0.10450586676597595
5332;-0.11460305005311966
5333;-0.11384576559066772
5334;-0.11990407109260559
5335;-0.12192351371049881
5336;-0.126719668507576
5337;-0.13303041458129883
5338;-0.13883629441261292
5339;-0.1423703134059906
5340;-0.13479742407798767
5341;-0.1514577716588974
5342;-0.15271992981433868
5343;-0.15675880014896393
5344;-0.15776851773262024
5345;-0.1741764396429062
5346;-0.17215700447559357
5347;-0.18275904655456543
5348;-0.18730278313159943
5349;-0.18906979262828827
5350;-0.19588539004325867
5351;-0.20749714970588684
5352;-0.20648743212223053
5353;-0.21658462285995483
5354;-0.21607975661754608
5355;-0.22567208111286163
5356;-0.237283855676651
5357;-0.2395557165145874
5358;-0.24132272601127625
5359;-0.24940046668052673
5360;-0.25596365332603455
5361;-0.26479867100715637
5362;-0.2655559778213501
5363;-0.2688375413417816
5364;-0.2779250144958496
5365;-0.2872649133205414
5366;-0.28322604298591614
5367;-0.2938280999660492
5368;-0.3006436824798584
5369;-0.3039252758026123
5370;-0.3049349784851074
5371;-0.31250786781311035
5372;-0.3173040449619293
5373;-0.3218477666378021
5374;-0.3268963694572449
5375;-0.32841095328330994
5376;-0.33850812911987305
5377;-0.3390129804611206
5378;-0.34507131576538086
5379;-0.3435567319393158
5380;-0.3506247401237488
5381;-0.3445664346218109
5382;-0.35188689827919006
5383;-0.35415875911712646
5384;-0.3597122132778168
5385;-0.3584500849246979
5386;-0.3670326769351959
5387;-0.368547260761261
5388;-0.37233370542526245
5389;-0.368547260761261
5390;-0.37107154726982117
5391;-0.37132397294044495
5392;-0.37813958525657654
5393;-0.37460556626319885
5394;-0.377634733915329
5395;-0.38015902042388916
5396;-0.38369303941726685
5397;-0.3786444365978241
5398;-0.3844503164291382
5399;-0.3806638717651367
5400;-0.37914928793907166
5401;-0.3753628432750702
5402;-0.37258613109588623
5403;-0.3693045377731323
5404;-0.3766250014305115
5405;-0.37359586358070374
5406;-0.3662753999233246
5407;-0.3743531405925751
5408;-0.37485799193382263
5409;-0.3730909824371338
5410;-0.3682948350906372
5411;-0.36778998374938965
5412;-0.36425596475601196
5413;-0.35643064975738525
5414;-0.35643064975738525
5415;-0.35213932394981384
5416;-0.35542091727256775
5417;-0.34734317660331726
5418;-0.34734317660331726
5419;-0.3400227129459381
5420;-0.3377508521080017
5421;-0.32588663697242737
5422;-0.32841095328330994
5423;-0.3279061019420624
5424;-0.3185662031173706
5425;-0.31124573945999146
5426;-0.30114853382110596
5427;-0.30922630429267883
5428;-0.3006436824798584
5429;-0.2986242473125458
5430;-0.29307079315185547
5431;-0.29231351613998413
5432;-0.2812066078186035
5433;-0.2769153118133545
5434;-0.26959484815597534
5435;-0.26631325483322144
5436;-0.26505109667778015
5437;-0.2554587721824646
5438;-0.24914804100990295
5439;-0.24914804100990295
5440;-0.2418275773525238
5441;-0.23450712859630585
5442;-0.23652656376361847
5443;-0.22415751218795776
5444;-0.2170894742012024
5445;-0.21077874302864075
5446;-0.20017670094966888
5447;-0.19866211712360382
5448;-0.1976523995399475
5449;-0.19260381162166595
5450;-0.18629306554794312
5451;-0.17569102346897125
5452;-0.171652153134346
5453;-0.17139971256256104
5454;-0.15574908256530762
5455;-0.15322478115558624
5456;-0.15322478115558624
5457;-0.14716647565364838
5458;-0.1423703134059906
5459;-0.1355547159910202
5460;-0.1300012618303299
5461;-0.12747696042060852
5462;-0.12697210907936096
5463;-0.11536034196615219
5464;-0.11737977713346481
5465;-0.10803987830877304
5466;-0.09668054431676865
5467;-0.10248643159866333
5468;-0.10021456331014633
5469;-0.09592325985431671
5470;-0.08456392586231232
5471;-0.09163195639848709
5472;-0.08658336102962494
5473;-0.08304934948682785
5474;-0.08279691636562347
5475;-0.08102991431951523
5476;-0.07522402703762054
5477;-0.07396188378334045
5478;-0.07497160136699677
5479;-0.07598131895065308
5480;-0.07320459187030792
5481;-0.07699103653430939
5482;-0.07219487428665161
5483;-0.07017543911933899
5484;-0.0757288858294487
5485;-0.07295216619968414
5486;-0.07269973307847977
5487;-0.07673861086368561
5488;-0.07749589532613754
5489;-0.08229205757379532
5490;-0.08229205757379532
5491;-0.08759307861328125
5492;-0.09163195639848709
5493;-0.0949135422706604
5494;-0.09693297743797302
5495;-0.09920484572649002
5496;-0.10425343364477158
5497;-0.1072825938463211
5498;-0.1072825938463211
5499;-0.11435062438249588
5500;-0.11662248522043228
5501;-0.12217593938112259
5502;-0.1277293860912323
5503;-0.1300012618303299
5504;-0.140098437666893
5505;-0.13883629441261292
5506;-0.1390887200832367
5507;-0.15171021223068237
5508;-0.14539946615695953
5509;-0.1560015082359314
5510;-0.16306954622268677
5511;-0.1650889813899994
5512;-0.17569102346897125
5513;-0.1865454912185669
5514;-0.1840212047100067
5515;-0.19033193588256836
5516;-0.20244856178760529
5517;-0.2011864185333252
5518;-0.20724472403526306
5519;-0.2112835943698883
5520;-0.2193613499403
5521;-0.22112835943698883
5522;-0.23072068393230438
5523;-0.23652656376361847
5524;-0.24208001792430878
5525;-0.2428373098373413
5526;-0.24839074909687042
5527;-0.25495392084121704
5528;-0.26252681016921997
5529;-0.26606082916259766
5530;-0.2703521251678467
5531;-0.2743909955024719
5532;-0.27969202399253845
5533;-0.2844882011413574
5534;-0.2905465066432953
5535;-0.29912909865379333
5536;-0.3029155433177948
5537;-0.30342042446136475
5538;-0.3130127489566803
5539;-0.31124573945999146
5540;-0.3198283314704895
5541;-0.3221001923084259
5542;-0.3279061019420624
5543;-0.33295467495918274
5544;-0.3354789912700653
5545;-0.3392654061317444
5546;-0.34406158328056335
5547;-0.34961503744125366
5548;-0.34633344411849976
5549;-0.35516849160194397
5550;-0.3581976294517517
5551;-0.35668307542800903
5552;-0.35744035243988037
5553;-0.3662753999233246
5554;-0.36905211210250854
5555;-0.368547260761261
5556;-0.3640035390853882
5557;-0.3708191215991974
5558;-0.37006184458732605
5559;-0.3761201500892639
5560;-0.3741007149219513
5561;-0.3786444365978241
5562;-0.3761201500892639
5563;-0.3753628432750702
5564;-0.37258613109588623
5565;-0.3766250014305115
5566;-0.3738482892513275
5567;-0.377634733915329
5568;-0.37485799193382263
5569;-0.3730909824371338
5570;-0.3783920109272003
5571;-0.3680424094200134
5572;-0.37258613109588623
5573;-0.37006184458732605
5574;-0.36778998374938965
5575;-0.36122679710388184
5576;-0.3629938066005707
5577;-0.35870251059532166
5578;-0.35870251059532166
5579;-0.3597122132778168
5580;-0.35794520378112793
5581;-0.34961503744125366
5582;-0.34406158328056335
5583;-0.34077998995780945
5584;-0.34305185079574585
5585;-0.33497411012649536
5586;-0.3324498236179352
5587;-0.3301779627799988
5588;-0.3268963694572449
5589;-0.32613909244537354
5590;-0.31907105445861816
5591;-0.3185662031173706
5592;-0.3072068691253662
5593;-0.30569228529930115
5594;-0.2948378026485443
5595;-0.2915562093257904
5596;-0.28650763630867004
5597;-0.2872649133205414
5598;-0.2756531536579132
5599;-0.2726239860057831
5600;-0.2653035521507263
5601;-0.26252681016921997
5602;-0.2564685046672821
5603;-0.24990533292293549
5604;-0.24132272601127625
5605;-0.23804113268852234
5606;-0.23223525285720825
5607;-0.22668181359767914
5608;-0.21658462285995483
5609;-0.21279817819595337
5610;-0.20825444161891937
5611;-0.2011864185333252
5612;-0.19512809813022614
5613;-0.1920989453792572
5614;-0.18629306554794312
5615;-0.17771045863628387
5616;-0.17139971256256104
5617;-0.16483654081821442
5618;-0.16332197189331055
5619;-0.16180738806724548
5620;-0.13934116065502167
5621;-0.15070049464702606
5622;-0.1423703134059906
5623;-0.13732171058654785
5624;-0.13353528082370758
5625;-0.13706928491592407
5626;-0.1277293860912323
5627;-0.12419537454843521
5628;-0.11611762642860413
5629;-0.11258361488580704
5630;-0.1140981912612915
5631;-0.10879717022180557
5632;-0.10324371606111526
5633;-0.09996213018894196
5634;-0.10576801747083664
5635;-0.09844755381345749
5636;-0.08961252123117447
5637;-0.08759307861328125
5638;-0.08885522931814194
5639;-0.08658336102962494
5640;-0.09011738002300262
5641;-0.08178719878196716
5642;-0.08279691636562347
5643;-0.08153477311134338
5644;-0.08102991431951523
5645;-0.07648617774248123
5646;-0.08506878465414047
5647;-0.07951533049345016
5648;-0.08102991431951523
5649;-0.0780007541179657
5650;-0.08431149274110794
5651;-0.0802726224064827
5652;-0.07901047170162201
5653;-0.08607850223779678
5654;-0.08607850223779678
5655;-0.08759307861328125
5656;-0.07875804603099823
5657;-0.09213681519031525
5658;-0.09415625035762787
5659;-0.09743783622980118
5660;-0.09794269502162933
5661;-0.09617568552494049
5662;-0.10374857485294342
5663;-0.10374857485294342
5664;-0.10980688780546188
5665;-0.1140981912612915
5666;-0.11939921230077744
5667;-0.12268079817295074
5668;-0.12722453474998474
5669;-0.13050611317157745
5670;-0.13858386874198914
